when,time
3/5/2019 13:16,0
3/5/2019 13:17,46
3/5/2019 13:18,15
3/5/2019 13:21,0
3/5/2019 13:21,0
3/5/2019 13:21,62
3/5/2019 13:21,31
3/5/2019 13:28,15
3/5/2019 13:28,0
3/5/2019 13:28,0
3/5/2019 13:28,15
3/5/2019 13:29,15
3/5/2019 13:29,15
3/5/2019 13:29,0
3/5/2019 13:29,15
3/5/2019 13:29,15
3/5/2019 13:29,0
3/5/2019 13:29,62
3/5/2019 13:29,0
3/5/2019 13:30,15
3/5/2019 13:31,0
3/5/2019 13:31,15
3/5/2019 13:31,15
3/5/2019 13:31,15
3/5/2019 13:31,0
3/5/2019 13:31,15
3/5/2019 13:31,0
3/5/2019 13:31,0
3/5/2019 13:31,15
3/5/2019 13:32,15
3/5/2019 13:32,15
3/5/2019 13:32,0
3/5/2019 13:32,15
3/5/2019 13:33,15
3/5/2019 13:33,0
3/5/2019 13:33,15
3/5/2019 13:33,15
3/5/2019 13:33,62
3/5/2019 13:33,0
3/5/2019 13:33,15
3/5/2019 13:33,46
3/5/2019 13:33,31
3/5/2019 13:33,15
3/5/2019 13:33,46
3/5/2019 13:34,15
3/5/2019 13:34,15
3/5/2019 13:34,46
3/5/2019 13:34,62
3/5/2019 13:34,15
3/5/2019 13:34,15
3/5/2019 13:34,0
3/5/2019 13:34,62
3/5/2019 13:34,15
3/5/2019 13:34,15
3/5/2019 13:34,62
3/5/2019 13:35,31
3/5/2019 13:35,62
3/5/2019 13:35,15
3/5/2019 13:35,15
3/5/2019 13:35,15
3/5/2019 13:36,31
3/5/2019 13:36,0
3/5/2019 13:36,15
3/5/2019 13:36,0
3/5/2019 13:37,0
3/5/2019 13:37,15
3/5/2019 13:37,15
3/5/2019 13:37,0
3/5/2019 13:37,0
3/5/2019 13:37,46
3/5/2019 13:37,62
3/5/2019 13:37,15
3/5/2019 13:38,15
3/5/2019 13:38,0
3/5/2019 13:38,0
3/5/2019 13:38,15
3/5/2019 13:41,15
3/5/2019 13:41,0
3/5/2019 13:41,0
3/5/2019 13:41,15
3/5/2019 13:41,15
3/5/2019 13:41,0
3/5/2019 13:41,15
3/5/2019 13:42,15
3/5/2019 13:42,15
3/5/2019 13:42,15
3/5/2019 13:42,0
3/5/2019 13:43,0
3/5/2019 13:43,0
3/5/2019 13:43,0
3/5/2019 13:43,15
3/5/2019 13:43,0
3/5/2019 13:43,0
3/5/2019 13:43,0
3/5/2019 13:43,15
3/5/2019 13:44,15
3/5/2019 13:44,15
3/5/2019 13:47,15
3/5/2019 13:47,0
3/5/2019 13:47,0
3/5/2019 13:47,0
3/5/2019 13:59,15
3/5/2019 13:59,31
3/5/2019 13:59,31
3/5/2019 13:59,15
3/5/2019 13:59,15
3/5/2019 14:00,0
3/5/2019 14:00,15
3/5/2019 14:17,31
3/5/2019 14:17,15
3/5/2019 14:17,0
3/5/2019 14:17,15
3/5/2019 14:17,15
3/5/2019 14:17,15
3/5/2019 14:17,0
3/5/2019 14:20,31
3/5/2019 14:21,15
3/5/2019 14:21,0
3/5/2019 14:21,0
3/5/2019 14:21,15
3/5/2019 14:21,15
3/5/2019 14:21,31
3/5/2019 14:21,31
3/5/2019 14:22,250
3/5/2019 14:22,31
3/5/2019 14:27,15
3/5/2019 14:27,15
3/5/2019 14:27,0
3/5/2019 14:27,15
3/5/2019 14:27,15
3/5/2019 14:27,0
3/5/2019 14:27,0
3/5/2019 14:27,15
3/5/2019 14:28,15
3/5/2019 14:28,15
3/5/2019 14:28,0
3/5/2019 14:28,0
3/5/2019 14:28,15
3/5/2019 14:28,15
3/5/2019 14:28,15
3/5/2019 14:28,15
3/5/2019 14:33,15
3/5/2019 14:33,15
3/5/2019 14:33,15
3/5/2019 14:34,0
3/5/2019 14:34,15
3/5/2019 14:34,15
3/5/2019 14:34,15
3/5/2019 14:34,15
3/5/2019 14:35,0
3/5/2019 14:35,15
3/5/2019 14:35,15
3/5/2019 14:35,15
3/5/2019 14:35,15
3/5/2019 14:35,0
3/5/2019 14:35,0
3/5/2019 14:35,15
3/5/2019 14:35,15
3/5/2019 14:35,15
3/5/2019 14:35,0
3/5/2019 14:35,15
3/5/2019 14:36,15
3/5/2019 14:36,0
3/5/2019 14:36,15
3/5/2019 14:36,0
3/5/2019 14:36,15
3/5/2019 14:36,15
3/5/2019 14:37,15
3/5/2019 14:37,31
3/5/2019 14:37,31
3/5/2019 14:37,15
3/5/2019 14:37,15
3/5/2019 14:37,15
3/5/2019 14:37,0
3/5/2019 14:37,15
3/5/2019 14:38,15
3/5/2019 14:38,15
3/5/2019 14:38,0
3/5/2019 14:38,31
3/5/2019 14:38,0
3/5/2019 14:38,15
3/5/2019 14:38,0
3/5/2019 14:38,15
3/5/2019 14:38,15
3/5/2019 14:38,15
3/5/2019 14:38,0
3/5/2019 14:38,15
3/5/2019 14:38,15
3/5/2019 14:38,15
3/5/2019 14:38,15
3/5/2019 14:38,15
3/5/2019 14:39,15
3/5/2019 14:39,15
3/5/2019 14:39,15
3/5/2019 14:39,15
3/5/2019 14:39,15
3/5/2019 14:39,0
3/5/2019 14:39,15
3/5/2019 14:39,31
3/5/2019 14:39,15
3/5/2019 14:39,15
3/5/2019 14:39,15
3/5/2019 14:39,15
3/5/2019 14:40,15
3/5/2019 14:40,0
3/5/2019 14:40,15
3/5/2019 14:40,0
3/5/2019 14:46,15
3/5/2019 14:46,15
3/5/2019 14:46,0
3/5/2019 14:46,0
3/5/2019 14:46,140
3/5/2019 14:46,15
3/5/2019 14:48,0
3/5/2019 14:48,0
3/5/2019 14:48,62
3/5/2019 14:48,15
3/5/2019 14:48,31
3/5/2019 14:53,15
3/5/2019 14:53,46
3/5/2019 14:53,15
3/5/2019 14:53,0
3/5/2019 14:56,0
3/5/2019 14:56,15
3/5/2019 14:56,15
3/5/2019 14:56,0
3/5/2019 14:56,15
3/5/2019 14:56,15
3/5/2019 14:56,15
3/5/2019 14:56,15
3/5/2019 14:59,15
3/5/2019 14:59,62
3/5/2019 14:59,15
3/5/2019 14:59,15
3/5/2019 14:59,62
3/5/2019 14:59,15
3/5/2019 14:59,46
3/5/2019 14:59,15
3/5/2019 14:59,15
3/5/2019 15:02,0
3/5/2019 15:02,15
3/5/2019 15:02,62
3/5/2019 15:02,78
3/5/2019 15:02,15
3/5/2019 15:02,15
3/5/2019 15:04,31
3/5/2019 15:04,0
3/5/2019 15:04,15
3/5/2019 15:04,15
3/5/2019 15:04,15
3/5/2019 15:04,31
3/5/2019 15:04,15
3/5/2019 15:04,0
3/5/2019 15:04,15
3/5/2019 15:04,0
3/5/2019 15:04,15
3/5/2019 15:05,0
3/5/2019 15:05,31
3/5/2019 15:05,0
3/5/2019 15:05,15
3/5/2019 15:05,0
3/5/2019 15:05,0
3/5/2019 15:05,0
3/5/2019 15:05,31
3/5/2019 15:06,15
3/5/2019 15:06,15
3/5/2019 15:07,15
3/5/2019 15:07,15
3/5/2019 15:07,0
3/5/2019 15:07,15
3/5/2019 15:07,15
3/5/2019 15:07,15
3/5/2019 15:07,0
3/5/2019 15:07,0
3/5/2019 15:07,15
3/5/2019 15:07,15
3/5/2019 15:07,15
3/5/2019 15:10,15
3/5/2019 15:10,15
3/5/2019 15:10,15
3/5/2019 15:10,171
3/5/2019 15:10,15
3/5/2019 15:14,15
3/5/2019 15:14,15
3/5/2019 15:14,0
3/5/2019 15:14,15
3/5/2019 15:14,0
3/5/2019 15:14,15
3/5/2019 15:14,15
3/5/2019 15:19,15
3/5/2019 15:19,15
3/5/2019 15:19,0
3/5/2019 15:19,15
3/5/2019 15:19,0
3/5/2019 15:19,15
3/5/2019 15:19,15
3/5/2019 15:19,15
3/5/2019 15:23,15
3/5/2019 15:23,15
3/5/2019 15:23,15
3/5/2019 15:23,0
3/5/2019 15:23,46
3/5/2019 15:24,46
3/5/2019 15:24,15
3/5/2019 15:24,15
3/5/2019 15:24,15
3/5/2019 15:24,31
3/5/2019 15:25,15
3/5/2019 15:25,15
3/5/2019 15:25,15
3/5/2019 15:25,15
3/5/2019 15:25,359
3/5/2019 15:25,171
3/5/2019 15:25,203
3/5/2019 15:25,15
3/5/2019 15:25,62
3/5/2019 15:25,15
3/5/2019 15:28,93
3/5/2019 15:28,15
3/5/2019 15:28,31
3/5/2019 15:28,0
3/5/2019 15:28,0
3/5/2019 15:28,15
3/5/2019 15:28,15
3/5/2019 15:30,0
3/5/2019 15:30,0
3/5/2019 15:30,0
3/5/2019 15:31,15
3/5/2019 15:31,15
3/5/2019 15:31,15
3/5/2019 15:31,109
3/5/2019 15:31,15
3/5/2019 15:31,15
3/5/2019 15:31,31
3/5/2019 15:31,15
3/5/2019 15:31,15
3/5/2019 15:31,15
3/5/2019 15:31,15
3/5/2019 15:31,15
3/5/2019 15:31,15
3/5/2019 15:31,31
3/5/2019 15:31,31
3/5/2019 15:31,15
3/5/2019 15:31,0
3/5/2019 15:31,15
3/5/2019 15:31,15
3/5/2019 15:31,15
3/5/2019 15:31,15
3/5/2019 15:31,15
3/5/2019 15:31,15
3/5/2019 15:32,0
3/5/2019 15:32,0
3/5/2019 15:32,0
3/5/2019 15:32,15
3/5/2019 15:33,15
3/5/2019 15:33,0
3/5/2019 15:34,15
3/5/2019 15:34,15
3/5/2019 15:34,453
3/5/2019 15:34,453
3/5/2019 15:34,31
3/5/2019 15:34,15
3/5/2019 15:34,0
3/5/2019 15:34,15
3/5/2019 15:34,953
3/5/2019 15:34,15
3/5/2019 15:34,15
3/5/2019 15:34,15
3/5/2019 15:34,15
3/5/2019 15:34,15
3/5/2019 15:34,0
3/5/2019 15:34,15
3/5/2019 15:34,15
3/5/2019 15:34,15
3/5/2019 15:34,31
3/5/2019 15:34,15
3/5/2019 15:34,343
3/5/2019 15:34,0
3/5/2019 15:34,0
3/5/2019 15:34,15
3/5/2019 15:34,500
3/5/2019 15:34,15
3/5/2019 15:36,31
3/5/2019 15:36,15
3/5/2019 15:36,15
3/5/2019 15:36,0
3/5/2019 15:36,15
3/5/2019 15:36,0
3/5/2019 15:36,15
3/5/2019 15:36,15
3/5/2019 15:37,15
3/5/2019 15:37,109
3/5/2019 15:38,15
3/5/2019 15:38,31
3/5/2019 15:39,15
3/5/2019 15:39,62
3/5/2019 15:39,0
3/5/2019 15:39,15
3/5/2019 15:39,0
3/5/2019 15:39,15
3/5/2019 15:39,15
3/5/2019 15:39,31
3/5/2019 15:39,31
3/5/2019 15:39,0
3/5/2019 15:39,31
3/5/2019 15:39,15
3/5/2019 15:39,31
3/5/2019 15:39,31
3/5/2019 15:39,15
3/5/2019 15:40,15
3/5/2019 15:40,46
3/5/2019 15:42,250
3/5/2019 15:42,15
3/5/2019 15:42,2140
3/5/2019 15:45,46
3/5/2019 15:45,78
3/5/2019 15:45,62
3/5/2019 15:47,62
3/5/2019 15:48,156
3/5/2019 15:49,31
3/5/2019 15:49,15
3/5/2019 15:49,93
3/5/2019 15:49,46
3/5/2019 15:50,93
3/5/2019 15:50,93
3/5/2019 15:50,124
3/5/2019 15:50,31
3/5/2019 15:50,78
3/5/2019 15:50,2328
3/5/2019 15:50,2265
3/5/2019 15:50,93
3/5/2019 15:50,15
3/5/2019 15:50,109
3/5/2019 15:50,109
3/5/2019 15:50,46
3/5/2019 15:50,93
3/5/2019 15:50,62
3/5/2019 15:50,62
3/5/2019 15:50,328
3/5/2019 15:50,156
3/5/2019 15:50,218
3/5/2019 15:50,359
3/5/2019 15:50,31
3/5/2019 15:50,78
3/5/2019 15:50,15
3/5/2019 15:50,265
3/5/2019 15:50,296
3/5/2019 15:50,0
3/5/2019 15:50,15
3/5/2019 15:50,46
3/5/2019 15:50,78
3/5/2019 15:50,15
3/5/2019 15:50,62
3/5/2019 15:50,15
3/5/2019 15:50,46
3/5/2019 15:50,93
3/5/2019 15:51,78
3/5/2019 15:51,109
3/5/2019 15:51,93
3/5/2019 15:51,46
3/5/2019 15:51,15
3/5/2019 15:51,15
3/5/2019 15:51,46
3/5/2019 15:51,31
3/5/2019 15:51,31
3/5/2019 15:51,46
3/5/2019 15:51,46
3/5/2019 15:51,31
3/5/2019 15:51,140
3/5/2019 15:52,31
3/5/2019 15:55,15
3/5/2019 15:55,31
3/5/2019 15:55,0
3/5/2019 15:55,15
3/5/2019 15:55,62
3/5/2019 15:56,62
3/5/2019 15:56,15
3/5/2019 15:57,2343
3/5/2019 15:57,2343
3/5/2019 15:57,343
3/5/2019 15:57,15
3/5/2019 15:57,15
3/5/2019 15:57,46
3/5/2019 15:57,2062
3/5/2019 15:57,2062
3/5/2019 15:57,15
3/5/2019 15:57,46
3/5/2019 15:57,62
3/5/2019 15:57,140
3/5/2019 15:57,281
3/5/2019 15:57,312
3/5/2019 15:57,390
3/5/2019 15:57,15
3/5/2019 15:57,125
3/5/2019 15:57,15
3/5/2019 15:57,46
3/5/2019 15:57,109
3/5/2019 15:57,46
3/5/2019 15:57,78
3/5/2019 15:57,109
3/5/2019 15:58,46
3/5/2019 15:58,31
3/5/2019 15:58,109
3/5/2019 15:58,15
3/5/2019 15:58,156
3/5/2019 15:58,93
3/5/2019 15:58,2156
3/5/2019 15:58,31
3/5/2019 15:58,78
3/5/2019 15:58,109
3/5/2019 15:58,140
3/5/2019 15:58,78
3/5/2019 15:58,125
3/5/2019 15:58,187
3/5/2019 15:58,93
3/5/2019 15:58,78
3/5/2019 15:58,140
3/5/2019 15:58,62
3/5/2019 15:58,78
3/5/2019 15:58,2125
3/5/2019 15:58,109
3/5/2019 15:58,78
3/5/2019 15:58,15
3/5/2019 15:58,31
3/5/2019 15:58,93
3/5/2019 15:58,109
3/5/2019 15:59,78
3/5/2019 15:59,2078
3/5/2019 15:59,46
3/5/2019 15:59,62
3/5/2019 15:59,46
3/5/2019 15:59,62
3/5/2019 15:59,78
3/5/2019 15:59,46
3/5/2019 15:59,78
3/5/2019 15:59,62
3/5/2019 15:59,78
3/5/2019 15:59,31
3/5/2019 15:59,140
3/5/2019 15:59,109
3/5/2019 15:59,15
3/5/2019 15:59,15
3/5/2019 15:59,2078
3/5/2019 15:59,46
3/5/2019 15:59,46
3/5/2019 15:59,62
3/5/2019 15:59,31
3/5/2019 15:59,46
3/5/2019 15:59,15
3/5/2019 15:59,46
3/5/2019 15:59,15
3/5/2019 15:59,46
3/5/2019 15:59,15
3/5/2019 15:59,15
3/5/2019 15:59,31
3/5/2019 15:59,3734
3/5/2019 16:00,93
3/5/2019 16:00,109
3/5/2019 16:00,78
3/5/2019 16:00,156
3/5/2019 16:00,78
3/5/2019 16:00,62
3/5/2019 16:00,109
3/5/2019 16:00,62
3/5/2019 16:00,15
3/5/2019 16:00,78
3/5/2019 16:00,15
3/5/2019 16:00,140
3/5/2019 16:00,171
3/5/2019 16:00,46
3/5/2019 16:00,31
3/5/2019 16:00,125
3/5/2019 16:00,93
3/5/2019 16:00,31
3/5/2019 16:00,62
3/5/2019 16:00,62
3/5/2019 16:00,15
3/5/2019 16:00,31
3/5/2019 16:00,31
3/5/2019 16:01,109
3/5/2019 16:01,62
3/5/2019 16:01,31
3/5/2019 16:01,93
3/5/2019 16:01,62
3/5/2019 16:01,78
3/5/2019 16:01,2687
3/5/2019 16:01,2812
3/5/2019 16:01,31
3/5/2019 16:01,15
3/5/2019 16:01,46
3/5/2019 16:01,46
3/5/2019 16:01,62
3/5/2019 16:01,2328
3/5/2019 16:01,15
3/5/2019 16:01,31
3/5/2019 16:01,31
3/5/2019 16:01,78
3/5/2019 16:01,62
3/5/2019 16:01,0
3/5/2019 16:01,15
3/5/2019 16:01,62
3/5/2019 16:01,15
3/5/2019 16:02,31
3/5/2019 16:02,125
3/5/2019 16:02,31
3/5/2019 16:02,78
3/5/2019 16:02,46
3/5/2019 16:02,15
3/5/2019 16:02,62
3/5/2019 16:02,46
3/5/2019 16:02,15
3/5/2019 16:02,46
3/5/2019 16:02,15
3/5/2019 16:02,78
3/5/2019 16:02,62
3/5/2019 16:02,62
3/5/2019 16:02,1640
3/5/2019 16:02,15
3/5/2019 16:03,31
3/5/2019 16:03,109
3/5/2019 16:03,62
3/5/2019 16:03,2156
3/5/2019 16:03,46
3/5/2019 16:03,62
3/5/2019 16:03,109
3/5/2019 16:03,31
3/5/2019 16:04,46
3/5/2019 16:04,31
3/5/2019 16:04,15
3/5/2019 16:04,0
3/5/2019 16:04,109
3/5/2019 16:04,156
3/5/2019 16:04,124
3/5/2019 16:04,62
3/5/2019 16:04,62
3/5/2019 16:08,78
3/5/2019 16:08,78
3/5/2019 16:08,2187
3/5/2019 16:08,15
3/5/2019 16:08,93
3/5/2019 16:08,78
3/5/2019 16:08,31
3/5/2019 16:09,31
3/5/2019 16:09,78
3/5/2019 16:09,93
3/5/2019 16:09,62
3/5/2019 16:09,0
3/5/2019 16:09,46
3/5/2019 16:09,0
3/5/2019 16:09,93
3/5/2019 16:09,46
3/5/2019 16:10,234
3/5/2019 16:10,46
3/5/2019 16:10,46
3/5/2019 16:10,31
3/5/2019 16:10,187
3/5/2019 16:10,171
3/5/2019 16:10,140
3/5/2019 16:10,46
3/5/2019 16:10,15
3/5/2019 16:10,46
3/5/2019 16:10,15
3/5/2019 16:10,15
3/5/2019 16:10,15
3/5/2019 16:10,15
3/5/2019 16:10,31
3/5/2019 16:10,0
3/5/2019 16:10,15
3/5/2019 16:10,171
3/5/2019 16:10,15
3/5/2019 16:10,93
3/5/2019 16:10,31
3/5/2019 16:11,203
3/5/2019 16:11,218
3/5/2019 16:11,109
3/5/2019 16:11,46
3/5/2019 16:11,15
3/5/2019 16:11,62
3/5/2019 16:11,31
3/5/2019 16:11,15
3/5/2019 16:11,62
3/5/2019 16:11,62
3/5/2019 16:11,78
3/5/2019 16:12,62
3/5/2019 16:12,156
3/5/2019 16:12,78
3/5/2019 16:12,78
3/5/2019 16:12,15
3/5/2019 16:12,0
3/5/2019 16:13,109
3/5/2019 16:13,15
3/5/2019 16:13,15
3/5/2019 16:13,15
3/5/2019 16:13,31
3/5/2019 16:13,156
3/5/2019 16:14,31
3/5/2019 16:14,140
3/5/2019 16:14,0
3/5/2019 16:14,62
3/5/2019 16:14,78
3/5/2019 16:14,62
3/5/2019 16:14,2125
3/5/2019 16:14,31
3/5/2019 16:14,46
3/5/2019 16:15,78
3/5/2019 16:15,46
3/5/2019 16:15,171
3/5/2019 16:15,15
3/5/2019 16:15,46
3/5/2019 16:16,31
3/5/2019 16:16,46
3/5/2019 16:16,15
3/5/2019 16:16,0
3/5/2019 16:16,31
3/5/2019 16:17,281
3/5/2019 16:18,46
3/5/2019 16:18,46
3/5/2019 16:18,46
3/5/2019 16:18,93
3/5/2019 16:18,46
3/5/2019 16:18,15
3/5/2019 16:19,31
3/5/2019 16:19,62
3/5/2019 16:19,46
3/5/2019 16:19,62
3/5/2019 16:19,125
3/5/2019 16:19,109
3/5/2019 16:20,31
3/5/2019 16:20,15
3/5/2019 16:20,31
3/5/2019 16:20,15
3/5/2019 16:20,15
3/5/2019 16:21,2125
3/5/2019 16:21,2125
3/5/2019 16:21,62
3/5/2019 16:21,15
3/5/2019 16:21,15
3/5/2019 16:21,15
3/5/2019 16:21,62
3/5/2019 16:22,109
3/5/2019 16:22,156
3/5/2019 16:22,62
3/5/2019 16:23,93
3/5/2019 16:23,31
3/5/2019 16:23,15
3/5/2019 16:23,15
3/5/2019 16:24,62
3/5/2019 16:25,15
3/5/2019 16:25,46
3/5/2019 16:25,46
3/5/2019 16:25,46
3/5/2019 16:25,78
3/5/2019 16:25,31
3/5/2019 16:25,15
3/5/2019 16:25,46
3/5/2019 16:25,62
3/5/2019 16:25,15
3/5/2019 16:25,15
3/5/2019 16:25,31
3/5/2019 16:25,2234
3/5/2019 16:25,140
3/5/2019 16:26,46
3/5/2019 16:26,93
3/5/2019 16:26,46
3/5/2019 16:26,62
3/5/2019 16:26,31
3/5/2019 16:26,124
3/5/2019 16:26,156
3/5/2019 16:26,78
3/5/2019 16:26,46
3/5/2019 16:26,31
3/5/2019 16:26,93
3/5/2019 16:26,15
3/5/2019 16:26,46
3/5/2019 16:26,125
3/5/2019 16:26,171
3/5/2019 16:26,46
3/5/2019 16:26,46
3/5/2019 16:26,78
3/5/2019 16:27,15
3/5/2019 16:27,46
3/5/2019 16:27,93
3/5/2019 16:27,62
3/5/2019 16:27,93
3/5/2019 16:28,0
3/5/2019 16:28,31
3/5/2019 16:28,15
3/5/2019 16:28,31
3/5/2019 16:28,171
3/5/2019 16:28,812
3/5/2019 16:29,93
3/5/2019 16:29,203
3/5/2019 16:29,500
3/5/2019 16:30,140
3/5/2019 16:30,31
3/5/2019 16:30,46
3/5/2019 16:30,31
3/5/2019 16:30,31
3/5/2019 16:30,31
3/5/2019 16:31,93
3/5/2019 16:31,31
3/5/2019 16:31,31
3/5/2019 16:31,46
3/5/2019 16:31,0
3/5/2019 16:31,62
3/5/2019 16:31,46
3/5/2019 16:31,0
3/5/2019 16:32,31
3/5/2019 16:32,15
3/5/2019 16:32,15
3/5/2019 16:32,46
3/5/2019 16:32,15
3/5/2019 16:32,62
3/5/2019 16:32,15
3/5/2019 16:32,15
3/5/2019 16:32,15
3/5/2019 16:33,109
3/5/2019 16:33,15
3/5/2019 16:33,15
3/5/2019 16:33,31
3/5/2019 16:33,15
3/5/2019 16:33,46
3/5/2019 16:33,15
3/5/2019 16:33,781
3/5/2019 16:33,15
3/5/2019 16:33,62
3/5/2019 16:33,2046
3/5/2019 16:33,46
3/5/2019 16:33,62
3/5/2019 16:33,15
3/5/2019 16:33,15
3/5/2019 16:33,46
3/5/2019 16:33,78
3/5/2019 16:33,62
3/5/2019 16:33,46
3/5/2019 16:34,312
3/5/2019 16:34,4125
3/5/2019 16:34,562
3/5/2019 16:34,703
3/5/2019 16:34,46
3/5/2019 16:34,15
3/5/2019 16:34,31
3/5/2019 16:34,15
3/5/2019 16:34,62
3/5/2019 16:34,15
3/5/2019 16:34,15
3/5/2019 16:34,15
3/5/2019 16:35,62
3/5/2019 16:35,31
3/5/2019 16:35,15
3/5/2019 16:35,31
3/5/2019 16:35,46
3/5/2019 16:36,46
3/5/2019 16:36,46
3/5/2019 16:37,15
3/5/2019 16:37,46
3/5/2019 16:37,46
3/5/2019 16:37,46
3/5/2019 16:37,31
3/5/2019 16:38,15
3/5/2019 16:38,31
3/5/2019 16:38,0
3/5/2019 16:38,93
3/5/2019 16:38,62
3/5/2019 16:38,62
3/5/2019 16:38,15
3/5/2019 16:38,46
3/5/2019 16:38,15
3/5/2019 16:38,15
3/5/2019 16:38,62
3/5/2019 16:38,0
3/5/2019 16:38,15
3/5/2019 16:38,46
3/5/2019 16:39,156
3/5/2019 16:39,203
3/5/2019 16:40,15
3/5/2019 16:40,15
3/5/2019 16:40,62
3/5/2019 16:40,31
3/5/2019 16:40,15
3/5/2019 16:40,46
3/5/2019 16:40,31
3/5/2019 16:40,31
3/5/2019 16:40,15
3/5/2019 16:40,0
3/5/2019 16:40,46
3/5/2019 16:41,62
3/5/2019 16:41,31
3/5/2019 16:41,62
3/5/2019 16:41,46
3/5/2019 16:41,0
3/5/2019 16:41,62
3/5/2019 16:50,109
3/5/2019 16:50,187
3/5/2019 16:50,31
3/5/2019 16:50,0
3/5/2019 16:57,31
3/5/2019 16:57,15
3/5/2019 16:57,31
3/5/2019 16:57,31
3/5/2019 17:05,62
3/5/2019 17:08,296
3/5/2019 17:08,78
3/5/2019 17:08,93
3/5/2019 17:08,62
3/5/2019 17:08,46
3/5/2019 17:11,31
3/5/2019 17:11,15
3/5/2019 17:11,31
3/5/2019 17:11,15
3/5/2019 17:12,234
3/5/2019 17:12,265
3/5/2019 17:12,31
3/5/2019 17:12,15
3/5/2019 17:12,15
3/5/2019 17:12,15
3/5/2019 17:14,968
3/5/2019 17:14,546
3/5/2019 17:14,93
3/5/2019 17:14,15
3/5/2019 17:14,0
3/5/2019 17:14,15
3/5/2019 17:14,15
3/5/2019 17:15,15
3/5/2019 17:15,31
3/5/2019 17:15,15
3/5/2019 17:15,15
3/5/2019 17:15,46
3/5/2019 17:15,0
3/5/2019 17:15,437
3/5/2019 17:15,31
3/5/2019 17:15,312
3/5/2019 17:15,1343
3/5/2019 17:15,1015
3/5/2019 17:15,15
3/5/2019 17:16,15
3/5/2019 17:16,0
3/5/2019 17:17,15
3/5/2019 17:17,15
3/5/2019 17:17,15
3/5/2019 17:17,0
3/5/2019 17:17,46
3/5/2019 17:17,31
3/5/2019 17:17,1187
3/5/2019 17:17,0
3/5/2019 17:17,0
3/5/2019 17:17,656
3/5/2019 17:17,0
3/5/2019 17:17,0
3/5/2019 17:17,171
3/5/2019 17:17,15
3/5/2019 17:17,78
3/5/2019 17:17,93
3/5/2019 17:17,15
3/5/2019 17:17,0
3/5/2019 17:17,1015
3/5/2019 17:17,15
3/5/2019 17:17,0
3/5/2019 17:17,0
3/5/2019 17:17,15
3/5/2019 17:17,0
3/5/2019 17:17,15
3/5/2019 17:17,0
3/5/2019 17:17,15
3/5/2019 17:17,0
3/5/2019 17:17,15
3/5/2019 17:17,0
3/5/2019 17:17,62
3/5/2019 17:17,765
3/5/2019 17:17,15
3/5/2019 17:17,93
3/5/2019 17:17,109
3/5/2019 17:17,15
3/5/2019 17:17,0
3/5/2019 17:18,15
3/5/2019 17:18,15
3/5/2019 17:18,15
3/5/2019 17:18,796
3/5/2019 17:18,31
3/5/2019 17:18,15
3/5/2019 17:18,31
3/5/2019 17:19,46
3/5/2019 17:19,31
3/5/2019 17:19,0
3/5/2019 17:19,15
3/5/2019 17:19,31
3/5/2019 17:19,62
3/5/2019 17:19,625
3/5/2019 17:19,62
3/5/2019 17:19,15
3/5/2019 17:19,15
3/5/2019 17:19,46
3/5/2019 17:19,46
3/5/2019 17:19,78
3/5/2019 17:19,15
3/5/2019 17:20,15
3/5/2019 17:20,406
3/5/2019 17:20,0
3/5/2019 17:20,406
3/5/2019 17:20,15
3/5/2019 17:20,312
3/5/2019 17:21,15
3/5/2019 17:21,15
3/5/2019 17:21,31
3/5/2019 17:21,0
3/5/2019 17:21,0
3/5/2019 17:21,93
3/5/2019 17:21,15
3/5/2019 17:21,15
3/5/2019 17:21,78
3/5/2019 17:21,93
3/5/2019 17:21,46
3/5/2019 17:21,31
3/5/2019 17:21,15
3/5/2019 17:22,171
3/5/2019 17:22,1140
3/5/2019 17:22,31
3/5/2019 17:22,15
3/5/2019 17:23,15
3/5/2019 17:23,78
3/5/2019 17:23,0
3/5/2019 17:23,2062
3/5/2019 17:23,15
3/5/2019 17:23,0
3/5/2019 17:23,15
3/5/2019 17:23,0
3/5/2019 17:23,15
3/5/2019 17:23,0
3/5/2019 17:23,15
3/5/2019 17:23,0
3/5/2019 17:23,0
3/5/2019 17:24,31
3/5/2019 17:24,15
3/5/2019 17:24,31
3/5/2019 17:24,15
3/5/2019 17:24,15
3/5/2019 17:24,78
3/5/2019 17:24,0
3/5/2019 17:24,0
3/5/2019 17:24,15
3/5/2019 17:24,156
3/5/2019 17:25,15
3/5/2019 17:27,15
3/5/2019 17:27,15
3/5/2019 17:27,31
3/5/2019 17:28,62
3/5/2019 17:28,62
3/5/2019 17:28,15
3/5/2019 17:28,0
3/5/2019 17:28,0
3/5/2019 17:28,0
3/5/2019 17:28,0
3/5/2019 17:29,15
3/5/2019 17:30,31
3/5/2019 17:30,62
3/5/2019 17:30,46
3/5/2019 17:30,124
3/5/2019 17:30,62
3/5/2019 17:30,62
3/5/2019 17:30,15
3/5/2019 17:31,109
3/5/2019 17:31,468
3/5/2019 17:31,484
3/5/2019 17:31,46
3/5/2019 17:31,15
3/5/2019 17:31,0
3/5/2019 17:31,15
3/5/2019 17:31,15
3/5/2019 17:31,15
3/5/2019 17:31,0
3/5/2019 17:31,15
3/5/2019 17:32,468
3/5/2019 17:32,656
3/5/2019 17:32,765
